source,traduction
Cannot enable {0} for a non-submittable doctype,Impossible d'activer {0} pour un doctype non soumissible
Cannot find Item or Warehouse with this Barcode,Impossible de trouver l'article ou l'entrepôt avec ce code-barres
Cannot find a default warehouse for item {0}. Please set one in the Item Master or in Stock Settings.,
Cannot find file {} on disk,Impossible de trouver le fichier {} sur le disque
Cannot get file contents of a Folder,Impossible d'obtenir le contenu d'un dossier
Cannot import table with more than 5000 rows.,Impossible d'importer une table avec plus de 5000 lignes.
"Cannot make Advance or Pre Payments during moratorium period. (Moratorium End Date: {}, Posting Date: {})",
Cannot map because following condition fails:,
Cannot merge {0} '{1}' into '{2}' as both have existing accounting entries in different currencies for company '{3}'.,
Cannot produce more Item {0} than Sales Order quantity {1} {2},Impossible de produire plus d'article {0} que la quantité de la commande client {1} {2}
Cannot produce more than {0} items for {1},
Cannot receive from customer against negative outstanding,Impossible de recevoir du client avec un solde négatif
Cannot reduce quantity than ordered or purchased quantity,Impossible de réduire la quantité en dessous de la quantité commandée ou achetée
Cannot retrieve link token for update. Check Error Log for more information,
Cannot retrieve link token. Check Error Log for more information,
Cannot set 'Report' permission if 'Only If Creator' permission is set,Impossible de définir la permission 'Rapport' si la permission 'Uniquement si créateur' est activée
Cannot set Notification with event {0} on Document Type {1},
Cannot share {0} with submit permission as the doctype {1} is not submittable,
Cannot start deletion. Another deletion {0} is already queued/running. Please wait for it to complete.,
Cannot submit {0}.,Impossible de soumettre {0}.
Cannot un mark as NPA before watch period end date,
Cannot use sub-query here.,Impossible d'utiliser une sous-requête ici.
Cannot use {0} in order/group by,
Cannot {0} from {1} without any negative outstanding invoice,
Cannot {0} {1}.,Impossible de {0} {1}.
Capacity (In Days),Capacité (en jours)
Capacity (Stock UOM),Capacité (UDM stock)
Capital Equipment,Équipement capital
Capitalize,Capitaliser
Capitalize Asset,Capitaliser l'actif
Capitalize Repair Cost,Capitaliser le coût de réparation
Capitalize this asset before submitting.,Capitalisez cet actif avant de le soumettre.
Capitalized,Capitalisé
Capture,Capturer
Card Break,Saut de carte
Card Links,Liens de carte
Cardinality,Cardinalité
Carrier Service,Service de transporteur
Cashier is currently assigned to another POS.,Le caissier est actuellement affecté à un autre PDV.
Categorize by Account,Catégoriser par compte
Categorize by Party,Catégoriser par tiers
Categorize by Supplier,Catégoriser par fournisseur
Categorize by Voucher,Catégoriser par pièce
Categorize by Voucher (Consolidated),Classer par pièce (consolidé)
Category Details,Détails de la catégorie
Caution: This might alter frozen accounts.,Attention : cela pourrait modifier les comptes gelés.
Centralized,Centralisé
Cet utilisateur est déjà membre du groupe.,
Change Date,Changer la date
Change Image,Changer l'image
Change Letter Head,Changer l'en-tête de lettre
Change Print Format,Changer le format d'impression
Change in Stock Value,Changement de la valeur de stock
Changed at,Modifié le
Changed by,Modifié par
Changed customer name to '{}' as '{}' already exists.,Nom du client changé en '{}' car '{}' existe déjà.
Changed the status from {0} to {1} and Status for Other Half to {2} via Attendance Request,
Changelog Feed,Flux du journal des modifications
Changing '{0}' to {1}.,Modification de '{0}' en {1}.
Changing any setting will reflect on all the email accounts associated with this domain.,Toute modification de paramètre affectera tous les comptes e-mail associés à ce domaine.
Changing rounding method on site with data can result in unexpected behaviour.,
"Changing the valuation method to Moving Average will affect new transactions. If backdated entries are added, earlier FIFO-based entries will be reposted, which may change closing balances.",
Charge,Charger
Charge Accounts,Comptes de charges
Charge Based On,Frais basés sur
Charge Code,Code de frais
Charge Payment,Paiement de frais
Charge Type,Type de frais
Charge of type 'Actual' in row {0} cannot be included in Item Rate or Paid Amount,Les frais de type 'Réel' à la ligne {0} ne peuvent pas être inclus dans le taux de l'article ou le montant payé
Charges Capitalization,Capitalisation des frais
Charges Overdue,Frais en retard
Charges Treatment,Traitement des frais
Charges Waiver,Renonciation aux frais
Charges are updated in Purchase Receipt against each item,
"Charges will be distributed proportionately based on item qty or amount, as per your selection",
Check <a href='/app/List/Error Log?reference_doctype={0}'>{1}</a> for more details,
Check Availability in Warehouse,Vérifier la disponibilité en entrepôt
"Check columns to select, drag to set order.",
Check row {0} for account {1}: Party Type is only allowed for Receivable or Payable accounts,Vérifier la ligne {0} pour le compte {1} : le type de tiers est autorisé uniquement pour les comptes débiteurs ou créditeurs
Check row {0} for account {1}: Party is only allowed if Party Type is set,Vérifier la ligne {0} pour le compte {1} : le tiers est autorisé uniquement si le type de tiers est défini
Check this if the Update Value is a formula or expression (e.g. doc.amount * 2). Leave unchecked for plain text values.,
"Check to display the full numeric value (e.g., 1,234,567 instead of 1.2M).",
Checked On,Vérifié le
Checkin Radius,Rayon de pointage
Checking this will round off the tax amount to the nearest integer,Cocher cette case arrondira le montant de la taxe à l'entier le plus proche
Checkout,Validation
Cheques and Deposits Incorrectly cleared,
Child DocTypes,Types de document enfants
Child DocTypes are not allowed,Les types de document enfants ne sont pas autorisés
Child Item,Article enfant
Child Row Reference,Référence de ligne enfant
Child Table Not Allowed,Table enfant non autorisée
Child Table {0} for field {1} must be virtual,La table enfant {0} pour le champ {1} doit être virtuelle
Child query fields for '{0}' must be a list or tuple.,
Child tables that will also be deleted,
"Choose how the hourly overtime amount is calculated:
<ol style=""padding-left:15px;""><li>Fixed Hourly Rate: A fixed, manually entered hourly rate.</li>
<li>Salary Component-Based:

(Sum of selected component amounts) ÷ (Payment Days) ÷ (Standard Daily Hours)</li></ol>",
Choose the date on which you want to create these components as arrears.,Choisissez la date à laquelle vous souhaitez créer ces composants comme arriérés.
Claim an Expense,Réclamer une dépense
Claimed Landed Cost Amount (Company Currency),
Claimed amount of employee {0} exceeds maximum amount eligible for claim {1},Le montant réclamé par l'employé {0} dépasse le montant maximum éligible {1}
Claimed amount of employee {0} should be greater than 0,Le montant réclamé par l'employé {0} doit être supérieur à 0
Classification Code,Code de classification
Classification Name,Nom de classification
Classification of Customers by region,Classification des clients par région
Classification {0} added multiple times,
Classification {0} with security type {1} added multiple times,
Clear & Add Template,Effacer et ajouter le modèle
Clear & Add template,Effacer et ajouter le modèle
Clear Demo Data,Effacer les données de démo
Clear Last Scanned Warehouse,Effacer le dernier entrepôt scanné
Clear Link,Effacer le lien
Clear Logs After (days),Effacer les journaux après (jours)
Clear demand allocation before repost,
Clear the email message and add the template,Effacer le message e-mail et ajouter le modèle
Clearance date changed from {0} to {1} via Bank Clearance Tool,
Clearing Demo Data...,Effacement des données de démo...
Click On Customize to add your first widget,Cliquez sur Personnaliser pour ajouter votre premier widget
Click below to get started:,Cliquez ci-dessous pour commencer :
Click on 'Get Finished Goods for Manufacture' to fetch the items from the above Sales Orders. Items only for which a BOM is present will be fetched.,
Click on Add to Holidays. This will populate the holidays table with all the dates that fall on the selected weekly off. Repeat the process for populating the dates for all your weekly holidays,
Click on Get Sales Orders to fetch sales orders based on the above filters.,
Click on a file to select it.,Cliquez sur un fichier pour le sélectionner.
Click on the button to log in to {0},Cliquez sur le bouton pour vous connecter à {0}
Click this button if you encounter a negative stock error for a serial or batch item. The system will fetch the available serials or batches automatically.,
Click to Set Dynamic Filters,Cliquer pour définir les filtres dynamiques
Click to Set Filters,Cliquer pour définir les filtres
Click to add email / phone,Cliquer pour ajouter e-mail / téléphone
Click to sort by {0},Cliquer pour trier par {0}
Click {0} to change the configuration and then resave salary slip,
ClickHouse,
Client Id,ID client
Client Metadata,Métadonnées du client
Client Secret Basic,
Client Secret Post,
Client URI,URI du client
Client script,Script client
Closed Work Order can not be stopped or Re-opened,Un ordre de travail fermé ne peut pas être arrêté ou rouvert
Closing Balance as per Bank Statement,Solde de clôture selon le relevé bancaire
Closing Balance as per ERP,Solde de clôture selon ERP
Closing [Opening + Total] ,Clôture [Ouverture + Total]
Closure Date,Date de clôture
Cmd+Enter to add comment,Cmd+Entrée pour ajouter un commentaire
Co Lender Schedule,Calendrier du co-prêteur
Co Lending,Co-prêt
Co-Lender Schedule,Calendrier du co-prêteur
Code Challenge,Défi de code
Code Editor Type,Type d'éditeur de code
Code challenge method,Méthode de défi de code
"Code to reference this line in formulas (e.g., REV100, EXP200, ASSET100)",
Collapse All,Tout réduire
Collapsible Depends On (JS),Réduction dépend de (JS)
Collect Outstanding Amount,Encaisser le montant impayé
Collection Offset Logic Based On,
Collection Offset Sequence,Séquence de décalage de collecte
Collection Offset Sequence for Settlement Collection,
Collection Offset Sequence for Standard Asset,
Collection Offset Sequence for Sub Standard Asset,
Collection Offset Sequence for Written Off Asset,
Collection Percentage,Pourcentage de collecte
Collection at partner's percentage,
"Color to highlight values (e.g., red for exceptions)",
Coltom,
Coltom Chat Channel,Canal de discussion Coltom
Coltom Chat Channel Member,Membre du canal de discussion Coltom
Coltom Chat Message,Message de discussion Coltom
Column 1,Colonne 1
Column 2,Colonne 2
Column width cannot be zero.,La largeur de colonne ne peut pas être zéro.
Column {0},Colonne {0}
Columns are not according to template. Please compare the uploaded file with standard template,
Combined invoice portion must equal 100%,La portion totale des factures doit être égale à 100%
Comm10E,
Comma seperated URLs to whitelist for embedding charts & dashboards,
Comment publicity can only be updated by the original author or a System Manager.,
Commercial,Commercial
Commercial Rounding,Arrondi commercial
Committed,Validé
Common Code,Code commun
Common words are easy to guess.,
Communication secret not set,Secret de communication non défini
Company Account is mandatory,Le compte de société est obligatoire
Company Address Display,Affichage de l'adresse de la société
Company Address is missing. You don't have permission to update it. Please contact your System Manager.,
Company Collection Percentage,Pourcentage de collecte de la société
Company Contact Person,Personne de contact de la société
Company Field,Champ Société
Company and Posting Date is mandatory,La société et la date de comptabilisation sont obligatoires
Company is mandatory for company account,La société est obligatoire pour le compte de société
Company is mandatory for generating an invoice. Please set a default company in Global Defaults.,La société est obligatoire pour générer une facture. Veuillez définir une société par défaut dans les paramètres globaux.
Company link field name used for filtering (optional - leave empty to delete all records),
Company which internal customer represents,
Company which internal customer represents.,
Company which internal supplier represents,
Company {0} added multiple times,La société {0} est ajoutée plusieurs fois
Company {0} is added more than once,La société {0} est ajoutée plus d'une fois
Company {} does not exist yet. Taxes setup aborted.,
Company {} does not match with POS Profile Company {},
Compare Versions,Comparer les versions
Compilation warning,Avertissement de compilation
Complete KYC,Compléter le KYC
Complete Order,Finaliser la commande
Complete Setup,Terminer la configuration
Completed By Role,Terminé par le rôle
Completed By User,Terminé par l'utilisateur
Completed On cannot be greater than Today,La date de completion ne peut pas être supérieure à aujourd'hui
Completed Tenure,Durée terminée
Completed Time,Temps terminé
Completion Date can not be before Failure Date. Please adjust the dates accordingly.,
Component,Composant
Component Expense Account,Compte de dépense du composant
Compressed,Compressé
Condition JSON,JSON de condition
Condition Type,Type de condition
Condition description,Description de la condition
Conditional Rule,Règle conditionnelle
Conditional Rule Examples,Exemples de règle conditionnelle
Config,Configuration
Configure Product Assembly,Configurer l'assemblage de produit
Configure Recorder,Configurer l'enregistreur
Configure columns for {0},Configurer les colonnes pour {0}
"Configure various aspects of how document naming works like naming series, current counter.",
Confirm Access,Confirmer l'accès
Confirm Deletion of Account,Confirmer la suppression du compte
Confirm before resetting posting date,Confirmer avant de réinitialiser la date de comptabilisation
"Congratulations on completing the module setup. If you want to learn more you can refer to the documentation <a target=""_blank"" href=""{0}"">here</a>.",
Connect to {},Connexion à {}
Connected App,Application connectée
Connected User,Utilisateur connecté
Connection Lost,Connexion perdue
Connection String,Chaîne de connexion
Consider Minimum Order Qty,Considérer la qté de commande minimum
Consider Process Loss,Considérer les pertes de processus
Consider Projected Qty in Calculation,Prendre en compte la qté projetée dans le calcul
Consider Projected Qty in Calculation (RM),
Consider Rejected Warehouses,Considérer les entrepôts rejetés
Consider for Tax Withholding,Considérer pour la retenue fiscale
Consider for Tax Withholding ,Considérer pour la retenue fiscale
Considered In Paid Amount,Considéré dans le montant payé
Console Logs can not be deleted,Les journaux de console ne peuvent pas être supprimés
Consolidate Sub Assembly Items,Consolider les sous-assemblages
Consolidated Trial Balance,Balance générale consolidée
Consolidated Trial Balance can be generated for Companies having same root Company.,
Consolidated Trial balance could not be generated as Exchange Rate from {0} to {1} is not available for {2}.,
Constraints,Contraintes
Consumed Asset Total Value,Valeur totale des actifs consommés
Consumed Assets,Actifs consommés
Consumed Items Cost,Coût des articles consommés
Consumed Qty cannot be greater than Reserved Qty for item {0},La qté consommée ne peut pas être supérieure à la qté réservée pour l'article {0}
Consumed Stock Items,Articles de stock consommés
"Consumed Stock Items, Consumed Asset Items or Consumed Service Items is mandatory for Capitalization",
Consumed Stock Total Value,Valeur totale du stock consommé
Consumed quantity of item {0} exceeds transferred quantity.,La quantité consommée de l'article {0} dépasse la quantité transférée.
Consumption Rate,Taux de consommation
Contact / email not found. Did not add attendee for -<br>{0},
Contact Person does not belong to the {0},
Contact Us,Nous contacter
Contact Us Settings,Paramètres Nous contacter
Contains {0} security fix,Contient {0} correctif de sécurité
Contains {0} security fixes,Contient {0} correctifs de sécurité
Content data shoud be a list,Les données de contenu doivent être une liste
Contract Template Help,Aide du modèle de contrat
Contribution (%),Contribution (%)
Contribution Qty,Qté de contribution
Control Action for Cumulative Expense,Action de contrôle pour les dépenses cumulatives
"Controls whether new users can sign up using this Social Login Key. If unset, Website Settings is respected.",
Conversion factor for item {0} has been reset to 1.0 as the uom {1} is same as stock uom {2}.,Le facteur de conversion pour l'article {0} a été réinitialisé à 1.0 car l'UDM {1} est identique à l'UDM stock {2}.
Conversion rate cannot be 0,Le taux de conversion ne peut pas être 0
"Conversion rate is 1.00, but document currency is different from company currency",
Conversion rate must be 1.00 if document currency is same as company currency,Le taux de conversion doit être 1.00 si la devise du document est identique à celle de la société
Convert to Item Based Reposting,
Convert to Ledger,Convertir en grand livre
Copied {0} {1} to clipboard,Copié {0} {1} dans le presse-papiers
Core,Noyau
Corporate Guarantee Only,Garantie corporative uniquement
Correct version :,Version correcte :
Cost Center Allocation,Allocation de centre de coûts
Cost Center Allocation Percentage,Pourcentage d'allocation de centre de coûts
Cost Center Allocation Percentages,
Cost Center for Item rows has been updated to {0},Le centre de coûts pour les lignes d'article a été mis à jour en {0}
"Cost Center is a part of Cost Center Allocation, hence cannot be converted to a group",
Cost Center with Allocation records can not be converted to a group,
Cost Center {0} cannot be used for allocation as it is used as main cost center in other allocation record.,
Cost Center {} doesn't belong to Company {},Le centre de coûts {} n'appartient pas à la société {}
Cost Center {} is a group cost center and group cost centers cannot be used in transactions,
Cost center is mandatory for loans having rate of interest greater than 0,Le centre de coûts est obligatoire pour les prêts avec un taux d'intérêt supérieur à 0
Cost of Goods Sold Account in Items Table,
Cost of Poor Quality Report,Rapport de coût de mauvaise qualité
Cost to Company (CTC),Coût pour l'entreprise (CTC)
Costing and Billing fields has been updated,Les champs de coût et de facturation ont été mis à jour
Could not find a suitable shift to match the difference: {0},Impossible de trouver une équipe appropriée pour correspondre à la différence : {0}
Could not find path for ,Impossible de trouver le chemin pour
Could not parse field: {0},Impossible d'analyser le champ : {0}
Could not start Chromium. Check logs for details.,Impossible de démarrer Chromium. Vérifiez les journaux pour plus de détails.
Could not start up:,Impossible de démarrer :
Count of linked documents,Nombre de documents liés
Country Fixture Deletion Failed,
Country Setup failed,Échec de la configuration du pays
Cr,
Create Depreciation Entry,Créer une écriture d'amortissement
Create Employee records.,Créer des fiches d'employés.
Create Grouped Asset,Créer un actif groupé
Create Job Card based on Batch Size,Créer une carte de travail selon la taille du lot
Create Journal Entries,Créer des écritures de journal
Create Link,Créer un lien
Create MPS,Créer MPS
Create Multi-level BOM,Créer une nomenclature multi-niveaux
Create Overtime Slip For Eligible Employee(s),
Create Overtime Slips,Créer des bulletins d'heures supplémentaires
Create Payment Entry for Consolidated POS Invoices.,Créer une écriture de paiement pour les factures PDV consolidées.
Create Reposting Entries,Créer des écritures de retransmission
Create Reposting Entry,Créer une écriture de retransmission
Create Shifts After,Créer des équipes après
Create a variant with the template image.,
Create or Edit Workflow,Créer ou modifier le flux de travail
Create your workflow visually using the Workflow Builder.,
Create {0} {1} ?,Créer {0} {1} ?
Created At,Créé le
Created By Migration,Créé par migration
Created By You,Créé par vous
Created By {0},Créé par {0}
Created {0} scorecards for {1} between:,Créé {0} fiches de notation pour {1} entre :
Creating Delivery Note ...,Création du bon de livraison...
Creating Delivery Schedule...,Création du calendrier de livraison...
Creating Journal Entries...,Création des écritures de journal...
Creating Packing Slip ...,Création du bordereau d'emballage...
Creating Subcontracting Inward Order ...,
Creating Subcontracting Order ...,
Creating Subcontracting Receipt ...,
Creation Date,Date de création
Creation of <b><a href='/app/{0}'>{1}(s)</a></b> successful,
Creation of Salary Structure Assignments has been queued. It may take a few minutes.,
Creation of this document is only permitted in developer mode.,
"Creation of {0} failed.
				Check <b><a href=""/app/bulk-transaction-log"">Bulk Transaction Log</a></b>",
Creation of {0} has been queued. It may take a few minutes.,
"Creation of {0} partially successful.
				Check <b><a href=""/app/bulk-transaction-log"">Bulk Transaction Log</a></b>",
Credit Account is mandatory,Le compte de crédit est obligatoire
Credit Adjustment,Ajustement de crédit
Credit Adjustment Amount,Montant d'ajustement de crédit
Credit Amount in Reporting Currency,Montant du crédit en devise de reporting
Credit Amount in Transaction Currency,Montant du crédit en devise de transaction
Credit Limit Crossed,Limite de crédit dépassée
"Credit Note will update it's own outstanding amount, even if 'Return Against' is specified.",
Creditor Turnover Ratio,Ratio de rotation des créanciers
Criteria weights must add up to 100%,Les pondérations des critères doivent totaliser 100%
Cron Interval should be between 1 and 59 Min,L'intervalle Cron doit être compris entre 1 et 59 minutes
Cron expression to schedule the script. Note: The scheduler checks for jobs every hour.,
Crop,Recadrer
Cross Listing of Item in multiple groups,
Créé par,
Ctrl + Down,Ctrl + Bas
Ctrl + Up,Ctrl + Haut
CumulativeSum,SommeCumulative
Currency filters are currently unsupported in Custom Financial Report.,
"Currency list stores the currency value, its symbol and fraction unit",
Current Asset,Actif courant
Current Disbursed Amount,Montant décaissé courant
Current Index,Index courant
Current Job ID,ID du travail courant
Current Level,Niveau courant
Current Liability,Passif courant
Current Node,Nœud courant
Current Payroll Period,Période de paie courante
Current Principal Amount,Montant principal courant
Current Ratio,Ratio courant
Current Restructure Count,Nombre de restructurations courantes
Current Serial / Batch Bundle,Lot série/lot courant
Current status,Statut actuel
Custom API,API personnalisée
Custom Block Name,Nom de bloc personnalisé
Custom Blocks,Blocs personnalisés
Custom Condition,Condition personnalisée
Custom Delimiters,Délimiteurs personnalisés
Custom Document Types (Select Permission),Types de documents personnalisés (permission de sélection)
Custom Document Types Limit Exceeded,
Custom Financial Statement,État financier personnalisé
Custom Group Search,Recherche de groupe personnalisée
"Custom Group Search if filled needs to contain the user placeholder {0}, eg uid={0},ou=users,dc=example,dc=com",
Custom HTML Block,Bloc HTML personnalisé
Custom Headers,En-têtes personnalisés
"Custom LDAP Directoy Selected, please ensure 'LDAP Group Member attribute' and 'Group Object Class' are entered",
Custom Label,Étiquette personnalisée
Custom delimiters,Délimiteurs personnalisés
Custom field renamed to {0} successfully.,Champ personnalisé renommé en {0} avec succès.
"Custom get_list method for {0} must return a QueryBuilder object or None, got {1}",
Custom headers for API requests (non-sensitive data only),
Customer / Item / Item Group,Client / Article / Groupe d'articles
Customer > Customer Group > Territory,
Customer Advances,Avances clients
Customer Group: {0} does not exist,Groupe de clients : {0} n'existe pas
Customer Number At Supplier,Numéro client chez le fournisseur
Customer Numbers,Numéros clients
Customer Portal Users,Utilisateurs du portail client
Customer Provided Item Cost,Coût de l'article fourni par le client
Customer Refund Account,Compte de remboursement client
Customer Refund Account is mandatory,Le compte de remboursement client est obligatoire
Customer Warehouse,Entrepôt du client
Customer Warehouse {0} does not belong to Customer {1}.,L'entrepôt client {0} n'appartient pas au client {1}.
Customer: ,Client :
Customizations Discarded,Personnalisations rejetées
Customize Child Table,Personnaliser la table enfant
Customize Dashboard,Personnaliser le tableau de bord
Customize Form - {0},Personnaliser le formulaire - {0}
Customize Quick Filters,Personnaliser les filtres rapides
Cyan,Cyan
Cycles,Cycles
Cyclic Day Of the Month,Jour cyclique du mois
D - E,D - E
DELETE,
DESC,
DFS,
DLE,
DT-,
DUNN-.MM.-.YY.-,
Daily Long,Quotidien long
Daily Maintenance,Maintenance quotidienne
Daily Time to send,Heure quotidienne d'envoi
Daily Yield (%),Rendement quotidien (%)
Danger,Danger
Dark Theme,Thème sombre
Dashboard View,Vue tableau de bord
Data Backup,Sauvegarde des données
Data Based On,Données basées sur
Data Clipped,Données tronquées
Data Fetch Method,Méthode de récupération de données
Data Import is not allowed for {0}. Enable 'Allow Import' in DocType settings.,L'import de données n'est pas autorisé pour {0}. Activez 'Autoriser l'import' dans les paramètres du DocType.
Data Query,Requête de données
Database Processes,Processus de base de données
Database Row Size Utilization,Utilisation de la taille de ligne de la BD
Database Storage Usage By Tables,Utilisation du stockage de la base de données par table
Database Table Row Size Limit,Limite de taille de ligne de table BD
"Database Table Row Size Utilization: {0}%, this limits number of fields you can add.",
Database Version,Version de la base de données
Date ,Date
Date Range Exceeded,Plage de dates dépassée
Date must be between {0} and {1},La date doit être comprise entre {0} et {1}
Date {0} is repeated in Overtime Details,La date {0} est répétée dans les détails des heures supplémentaires
Date: {0} to {1},Date : {0} à {1}
Dates,Dates
Dates to Process,Dates à traiter
Day of every month on which the repayment date is considered,Jour de chaque mois à partir duquel la date de remboursement est prise en compte
Days Past Due Log,Journal des jours en retard
Days Past Due Threshold,Seuil de jours en retard
Days Past Due Threshold For Auto Write Off,Seuil de jours en retard pour la passation automatique en perte
Days Past Due Threshold for NPA,Seuil de jours en retard pour le statut NPA
Days before the current subscription period,Jours avant la période d'abonnement actuelle
Days for which Holidays are blocked for this department.,Jours pour lesquels les jours fériés sont bloqués pour ce département.
Days to Reverse,Jours pour annuler
Days to Reverse must be greater than zero.,Les jours à inverser doivent être supérieurs à zéro.
DeLinked,Délié
Deadlock Occurred,Interblocage survenu
"Dear System Manager,","Cher gestionnaire système,"
Debit / Credit Note Posting Date,
Debit Adjustment,Ajustement de débit
Debit Adjustment Amount,Montant d'ajustement de débit
Debit Amount in Reporting Currency,Montant du débit en devise de reporting
Debit Amount in Transaction Currency,Montant du débit en devise de transaction
"Debit Note will update it's own outstanding amount, even if 'Return Against' is specified.",
Debit-Credit Mismatch,Incohérence débit-crédit
Debit-Credit mismatch,Incohérence débit-crédit
Debt Equity Ratio,Ratio dettes-capitaux propres
Debtor Turnover Ratio,Ratio de rotation des débiteurs
Debtor/Creditor,Débiteur/Créancier
Debtor/Creditor Advance,Avance débiteur/créancier
Debug Log,Journal de débogage
Decentralized,Décentralisé
Decimal Separator must be '.' when Quoting is set to Non-numeric,
Decimal Separator must be a single character,
Deduct Tax On Basis,Déduire la taxe sur la base
Deducted From,Déduit de
Deduction Arrears,Arriérés de déduction
Default App,Application par défaut
Default BOM not found for FG Item {0},Nomenclature par défaut introuvable pour le produit fini {0}
Default COGS Account,Compte CMV par défaut
Default Common Code,Code commun par défaut
Default Email Template,Modèle d'e-mail par défaut
Default Expense Claim Payable Account,Compte fournisseur par défaut pour les notes de frais
Default In-Transit Warehouse,Entrepôt en transit par défaut
Default Operating Cost Account,Compte de coût d'exploitation par défaut
Default Provisional Account (Service),Compte provisionnel par défaut (service)
Default Sales Contact,Contact commercial par défaut
Default Service Level Agreement for {0} already exists.,Un accord de niveau de service par défaut pour {0} existe déjà.
Default Shift,Équipe par défaut
Default Stock Valuation Method,Méthode de valorisation du stock par défaut
Default Suspense Account,Compte d'attente par défaut
Default Template For Field,Modèle par défaut pour le champ
Default Unit of Measure for Item {0} cannot be changed directly because you have already made some transaction(s) with another UOM. You need to either cancel the linked documents or create a new Item.,
Default User Role,Rôle utilisateur par défaut
Default User Type,Type d'utilisateur par défaut
Default Waiver Account,Compte de renonciation par défaut
Default settings for your stock-related transactions,Paramètres par défaut pour vos transactions liées aux stocks
"Default tax templates for sales, purchase and items are created.",
Defaults Updated,Valeurs par défaut mises à jour
Deferred Revenue and Expense,Revenus et dépenses différés
Defines actions on states and the next step and allowed roles.,Définit les actions sur les états
Defines how long exported reports sent via email are kept in the system. Older files will be automatically deleted.,
Defines workflow states and rules for a document.,Définit les états du flux de travail et les règles d'un document.
Delayed,Retardé
Delayed Tasks Summary,Résumé des tâches retardées
Delete Accounting and Stock Ledger Entries on deletion of Transaction,Supprimer les écritures comptables et de stock lors de la suppression de la transaction
Delete Attachment,Supprimer la pièce jointe
Delete Background Exported Reports After (Hours),Supprimer les rapports exportés en arrière-plan après (heures)
Delete Bins,Supprimer les bins
Delete Cancelled Ledger Entries,Supprimer les écritures du grand livre annulées
Delete Column,Supprimer la colonne
Delete Dimension,Supprimer la dimension
Delete GL Entries,Supprimer les écritures GL
Delete Kanban Board,Supprimer le tableau Kanban
Delete Leads and Addresses,Supprimer les prospects et adresses
Delete Section,Supprimer la section
Delete Tab,Supprimer l'onglet
Delete all,Tout supprimer
Delete all {0} rows,Supprimer toutes les {0} lignes
Delete and Generate New,Supprimer et générer un nouveau
Delete column,Supprimer la colonne
Delete entire column with fields,
Delete entire section with fields,
Delete entire tab with fields,Supprimer l'onglet entier avec les champs
Delete row,Supprimer la ligne
Delete section,Supprimer la section
Delete tab,Supprimer l'onglet
Delete {0} item permanently?,Supprimer définitivement l'article {0} ?
Delete {0} items permanently?,Supprimer définitivement les articles {0} ?
Delete {0} rows,Supprimer {0} lignes
Deleted all documents successfully,
Deleting {0} and all associated Common Code documents...,Suppression de {0} et de tous les documents Code commun associés...
Deleting {0} records...,Suppression de {0} enregistrements...
Deleting {0}...,Suppression de {0}...
Deletion Steps,Étapes de suppression
Deletion of this document is only permitted in developer mode.,La suppression de ce document est autorisée uniquement en mode développeur.
Deletion process restarted,Processus de suppression redémarré
Deletion will start automatically after submission.,
Delimiter Options,Options de délimiteur
Delimiter detection failed. Try to enable custom delimiters and adjust the delimiter options as per your data.,
Delimiter must be a single character,Le délimiteur doit être un seul caractère
Delinked,Délié
Delinquent Available Limit,Limite disponible en défaut
Delinquent In Process Limit,Limite en cours de traitement en défaut
Delinquent Limit,Limite en défaut
Delinquent Limit Amount,Montant de la limite en défaut
Delinquent Limit Percent,Pourcentage de la limite en défaut
Delinquent Principal Outstanding,
Delinquent Utilized Limit,Limite utilisée en défaut
Deliver Scrap Items,Livrer les articles de rebut
Delivered Qty (in Stock UOM),Qté livrée (en UDM stock)
Delivery From Date,Date de début de livraison
Delivery Note Packed Item,Article emballé du bon de livraison
Delivery Notes should not be in draft state when submitting a Delivery Trip. The following Delivery Notes are still in draft state: {0}. Please submit them first.,
Delivery Schedule,Calendrier de livraison
Delivery Schedule Item,Article du calendrier de livraison
Delivery To Date,Date de fin de livraison
Demand,Demande
Demand Amount,Montant de la demande
Demand Date,Date de la demande
Demand Generated,Demande générée
Demand Qty,Qté de la demande
Demand Subtype,Sous-type de demande
Demand Type,Type de demande
Demand vs Supply,Demande vs Offre
Demo Bank Account,Compte bancaire de démo
Deny,Refuser
Department {0} does not belong to company: {1},Le département {0} n'appartient pas à la société : {1}
Dependant SLE Voucher Detail No,
Dependencies,Dépendances
Dependencies & Licenses,Dépendances et licences
Dependent Task {0} is not a Template Task,
Depends On Payment Days,Dépend des jours de paiement
Deposit,Dépôt
Deposit Amount,Montant du dépôt
Deposit Date,Date du dépôt
Depreciate based on daily pro-rata,Amortir selon le prorata quotidien
Depreciate based on shifts,Amortir selon les équipes
Depreciation Details,Détails d'amortissement
Depreciation Entry Posting Status,
Depreciation Entry against asset {0},Écriture d'amortissement pour l'actif {0}
Depreciation Entry against {0} worth {1},Écriture d'amortissement pour {0} d'une valeur de {1}
Depreciation Expense Account should be an Income or Expense Account.,Le compte de charges d'amortissement doit être un compte de produits ou de charges.
Depreciation Posting Date cannot be before Available-for-use Date,La date de comptabilisation de l'amortissement ne peut pas être antérieure à la date de disponibilité
Depreciation Row {0}: Depreciation Posting Date cannot be before Available-for-use Date,
